spine_category,category_number,site,site_cervical,site_thoracic,site_lumbar,diagnosis,icd10_code,three_digit,chapter,sub_chapter,major,dx_lower,site_number
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other displaced fracture of third cervical vertebra, initial encounter for closed fracture",S12.290A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other displaced fracture of third cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other displaced fracture of third cervical vertebra, initial encounter for open fracture",S12.290B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other displaced fracture of third cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other nondisplaced fracture of third cervical vertebra, initial encounter for closed fracture",S12.291A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other nondisplaced fracture of third cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other nondisplaced fracture of third cervical vertebra, initial encounter for open fracture",S12.291B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other nondisplaced fracture of third cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified displaced fracture of fourth cervical vertebra, initial encounter for closed fracture",S12.300A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified displaced fracture of fourth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified displaced fracture of fourth cervical vertebra, initial encounter for open fracture",S12.300B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified displaced fracture of fourth cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified nondisplaced fracture of fourth cervical vertebra, initial encounter for closed fracture",S12.301A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified nondisplaced fracture of fourth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified nondisplaced fracture of fourth cervical vertebra, initial encounter for open fracture",S12.301B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified nondisplaced fracture of fourth cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified traumatic displaced spondylolisthesis of fourth cervical vertebra, initial encounter for closed fracture",S12.330A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified traumatic displaced spondylolisthesis of fourth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified traumatic displaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",S12.330B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified traumatic displaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for closed fracture",S12.331A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",S12.331B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Type III traumatic spondylolisthesis of fourth cervical vertebra, initial encounter for closed fracture",S12.34XA,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"type iii traumatic spondylolisthesis of fourth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Type III traumatic spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",S12.34XB,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"type iii traumatic spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other traumatic displaced spondylolisthesis of fourth cervical vertebra, initial encounter for closed fracture",S12.350A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other traumatic displaced spondylolisthesis of fourth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other traumatic displaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",S12.350B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other traumatic displaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for closed fracture",S12.351A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",S12.351B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other displaced fracture of fourth cervical vertebra, initial encounter for closed fracture",S12.390A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other displaced fracture of fourth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other displaced fracture of fourth cervical vertebra, initial encounter for open fracture",S12.390B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other displaced fracture of fourth cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other nondisplaced fracture of fourth cervical vertebra, initial encounter for closed fracture",S12.391A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other nondisplaced fracture of fourth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Other nondisplaced fracture of fourth cervical vertebra, initial encounter for open fracture",S12.391B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"other nondisplaced fracture of fourth cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified displaced fracture of fifth cervical vertebra, initial encounter for closed fracture",S12.400A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified displaced fracture of fifth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified displaced fracture of fifth cervical vertebra, initial encounter for open fracture",S12.400B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified displaced fracture of fifth cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified nondisplaced fracture of fifth cervical vertebra, initial encounter for closed fracture",S12.401A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified nondisplaced fracture of fifth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified nondisplaced fracture of fifth cervical vertebra, initial encounter for open fracture",S12.401B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified nondisplaced fracture of fifth cervical vertebra, initial encounter for open fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture",S12.430A,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture",5
Trauma,3,cervical,TRUE,FALSE,FALSE,"Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture",S12.430B,S12,"Injury, poisoning and certain other consequences of external causes",Injuries To The Neck,Fracture of cervical vertebra and other parts of neck,"unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture",5
